Title;Author;Price;Url
Бухгалтерская и налоговая отчетность в таблицах и пр...;Левшова С.;150 р.;https://www.piter.com/collection/biznes-literatura/product/buhgalterskaya-i-nalogovaya-otchetnost-v-tablitsah-i-primerah-s-uchetom-poslednih-izmeneniy-v-zakonodatelstve
В объятиях PR, или когда клиент готов на всё;Пылаев И.;335 р.;https://www.piter.com/collection/biznes-literatura/product/v-obyatiyah-pr-ili-kogda-klient-gotov-na-vsyo
Копирайтинг. Простые рецепты продающих текстов. 2-е ...;Асланов Т.;300 р.;https://www.piter.com/collection/biznes-literatura/product/kopirayting-prostye-retsepty-prodayuschih-tekstov-2-e-izd
Продавец на миллион. Как продавать много и дорого в ...;Плечков С.;395 р.;https://www.piter.com/collection/biznes-literatura/product/prodavets-na-million-kak-prodavat-mnogo-i-dorogo-v-roznichnom-magazine
Альфа-продавцы: спецназ в отделе продаж. 2-е изд.;Асланов Т.;292 р.;https://www.piter.com/collection/biznes-literatura/product/alfa-prodavtsy-spetsnaz-v-otdele-prodazh-2-e-izd
Монополия на клиента;Шевыров Н.;357 р.;https://www.piter.com/collection/biznes-literatura/product/monopoliya-na-klienta
Event-маркетинг. Все об организации и продвижении со...;Румянцев Д.;399 р.;https://www.piter.com/collection/biznes-literatura/product/event-marketing-vse-ob-organizatsii-i-prodvizhenii-sobytiy
Планетарная рента как инструмент решения глобальных ...;Безгодов А.;350 р.;https://www.piter.com/collection/biznes-literatura/product/planetarnaya-renta-kak-instrument-resheniya-globalnyh-problem
Не давайте скидок! Современные техники продаж. 2-е изд.;Колотилов Е.;270 р.;https://www.piter.com/collection/biznes-literatura/product/ne-davayte-skidok-sovremennye-tehniki-prodazh-2-e-izd
Как устроиться на работу своей мечты: от собеседован...;Якуба В.;156 р.;https://www.piter.com/collection/biznes-literatura/product/kak-ustroitsya-na-rabotu-svoey-mechty-ot-sobesedovaniya-do-lichnogo-brenda
Свой среди чужих. Переговоры изнутри;Толкачев А.;349 р.;https://www.piter.com/collection/biznes-literatura/product/svoy-sredi-chuzhih-peregovory-iznutri
Яндекс.Директ: Как получать прибыль, а не играть в л...;Царевский Ф.;299 р.;https://www.piter.com/collection/biznes-literatura/product/yandeksdirekt-kak-poluchat-pribyl-a-ne-igrat-v-lotereyu-3-e-izd-dop-i-pererab
Правила торговли;Рогожин М.;49 р.;https://www.piter.com/collection/biznes-literatura/product/pravila-torgovli-1491224061
FMCG. Как наладить бизнес-процессы, обойти конкурент...;Гущин В.;637 р.;https://www.piter.com/collection/biznes-literatura/product/fmcg-kak-naladit-biznes-protsessy-oboyti-konkurentov-vstroitsya-v-matritsu-i-zakrepitsya-na-polke
Не сезон. Как поднять продажи в период спада;Имшинецкая И.;399 р.;https://www.piter.com/collection/biznes-literatura/product/ne-sezon-kak-podnyat-prodazhi-v-period-spada
Впечатляющая речь. 51 подсказка оратору;Сударкин А.;245 р.;https://www.piter.com/collection/biznes-literatura/product/vpechatlyayuschaya-rech-51-podskazka-oratoru
Контент-маркетинг для роста продаж;Банкин А.;389 р.;https://www.piter.com/collection/biznes-literatura/product/kontent-marketing-dlya-rosta-prodazh
Продающие тексты: модель для сборки. Копирайтинг для...;Кот;314 р.;https://www.piter.com/collection/biznes-literatura/product/prodayuschie-teksty-model-dlya-sborki-kopirayting-dlya-vseh
Сметное дело в строительстве. Самоучитель. 4-е изд.,...;Ардзинов В.;499 р.;https://www.piter.com/collection/biznes-literatura/product/smetnoe-delo-v-stroitelstve-samouchitel-4-e-izd-pererabotannoe-i-dopolnennoe
Бухгалтерский учет: шаг за шагом. 3-е издание;Левшова С.;192 р.;https://www.piter.com/collection/biznes-literatura/product/buhgalterskiy-uchet-shag-za-shagom-3-e-izdanie
Тексты, которым верят. Коротко, понятно, позитивно;Панда;349 р.;https://www.piter.com/collection/biznes-literatura/product/teksty-kotorym-veryat-korotko-ponyatno-pozitivno
Upgrade отдела продаж;Семенцов А.;314 р.;https://www.piter.com/collection/biznes-literatura/product/upgrade-otdela-prodazh
PR-тексты. Как зацепить читателя;Асланов Т.;314 р.;https://www.piter.com/collection/biznes-literatura/product/pr-teksty-kak-zatsepit-chitatelya
Больше чем речь. Как управлять мимикой, жестами и ин...;Шестакова Е.;205 р.;https://www.piter.com/collection/biznes-literatura/product/bolshe-chem-rech-kak-upravlyat-mimikoy-zhestami-i-intonatsiey
MBA без воды;Харинский А.;275 р.;https://www.piter.com/collection/biznes-literatura/product/mba-bez-vody
Управление продажами. Как построить систему продаж, ...;Назаров А.;299 р.;https://www.piter.com/collection/biznes-literatura/product/upravlenie-prodazhami-kak-postroit-sistemu-prodazh-kotoraya-realno-rabotaet
Эффект звонка: как договориться по телефону?;Толкачев А.;288 р.;https://www.piter.com/collection/biznes-literatura/product/effekt-zvonka-kak-dogovoritsya-po-telefonu
Общение на результат. Как убеждать, продавать и дого...;Иванов Н.;224 р.;https://www.piter.com/collection/biznes-literatura/product/obschenie-na-rezultat-kak-ubezhdat-prodavat-i-dogovarivatsya-3
Продажи невидимого. Продавать услуги легко, если зна...;Тургунов М.;199 р.;https://www.piter.com/collection/biznes-literatura/product/prodazhi-nevidimogo-prodavat-uslugi-legko-esli-znat-kak
Команда на миллион: создаем систему управления персо...;Нежданов Д.;299 р.;https://www.piter.com/collection/biznes-literatura/product/komanda-na-million-sozdaem-sistemu-upravleniya-personalom
Сила убеждения. 101 совет по сторителлингу;Гопиус К.;199 р.;https://www.piter.com/collection/biznes-literatura/product/sila-ubezhdeniya-101-sovet-po-storitellingu
Яндекс.Директ: Как получать прибыль, а не играть в л...;Царевский Ф.;299 р.;https://www.piter.com/collection/biznes-literatura/product/yandeksdirekt-kak-poluchat-pribyl-a-ne-igrat-v-lotereyu-2-e-izdanie
Увеличение продаж с SEO;Дыкан А.;429 р.;https://www.piter.com/collection/biznes-literatura/product/uvelichenie-prodazh-s-seo
Свой бизнес в ВКонтакте. Как привлекать по 100 клиен...;Полякова Т.;265 р.;https://www.piter.com/collection/biznes-literatura/product/svoy-biznes-v-vkontakte-kak-privlekat-po-100-klientov-v-den
Яндекс.Директ: Как получать прибыль, а не играть в л...;Царевский Ф.;299 р.;https://www.piter.com/collection/biznes-literatura/product/yandeksdirekt-kak-poluchat-pribyl-a-ne-igrat-v-lotereyu-2
Кредиторы vs дебиторы. Антикризисное управление долгами;Рыков И.;199 р.;https://www.piter.com/collection/biznes-literatura/product/kreditory-vs-debitory-antikrizisnoe-upravlenie-dolgami
Прибыльная веб-студия. Пошаговое руководство;Чипижко А.;242 р.;https://www.piter.com/collection/biznes-literatura/product/pribylnaya-veb-studiya-poshagovoe-rukovodstvo
Альфа-продавцы: спецназ в отделе продаж;Асланов Т.;201 р.;https://www.piter.com/collection/biznes-literatura/product/alfa-prodavtsy-spetsnaz-v-otdele-prodazh
"""Упрощенка"" с нуля. Новое 2-е издание";Гартвич А.;170 р.;https://www.piter.com/collection/biznes-literatura/product/uproschenka-s-nulya-novoe-2-e-izdanie
Новое оружие маркетинговых войн;Райс;249 р.;https://www.piter.com/collection/biznes-literatura/product/novoe-oruzhie-marketingovyh-voyn-2
Почему мы выживем и в этом кризисе. Финансовые, дело...;Делягин М.;236 р.;https://www.piter.com/collection/biznes-literatura/product/pochemu-my-vyzhivem-i-v-etom-krizise-finansovye-delovye-i-prakticheskie-sovety
Управление многоквартирным домом в системе ЖКХ;Гассуль В.;206 р.;https://www.piter.com/collection/biznes-literatura/product/upravlenie-mnogokvartirnym-domom-v-sisteme-zhkh
Фрики наследуют Землю. Бизнес для не таких как все;Броган;433 р.;https://www.piter.com/collection/biznes-literatura/product/friki-nasleduyut-zemlyu-biznes-dlya-ne-takih-kak-vse
Ежедневник делового человека;Кузнецова И.;279 р.;https://www.piter.com/collection/biznes-literatura/product/ezhednevnik-delovogo-cheloveka-2
Продажи: визуализируй это;Соммерс;517 р.;https://www.piter.com/collection/biznes-literatura/product/prodazhi-vizualiziruy-eto-3
Партизанский маркетинг в социальных сетях. Инструкци...;Щербаков С.;199 р.;https://www.piter.com/collection/biznes-literatura/product/partizanskiy-marketing-v-sotsialnyh-setyah-instruktsiya-po-ekspluatatsii-smm-menedzhera
E-mail-маркетинг. Как привлечь и удержать клиентов;Дёмин Д.;250 р.;https://www.piter.com/collection/biznes-literatura/product/e-mail-marketing-kak-privlech-i-uderzhat-klientov
Мотивация;Барышева А.;295 р.;https://www.piter.com/collection/biznes-literatura/product/motivatsiya
Коммерческие закупки: взгляд изнутри;Бурдаева Е.;37 р.;https://www.piter.com/collection/biznes-literatura/product/kommercheskie-zakupki-vzglyad-iznutri
Правила торговли;Рогожин М.;39 р.;https://www.piter.com/collection/biznes-literatura/product/pravila-torgovli-2
Не давайте скидок! Современные техники продаж;Колотилов Е.;158 р.;https://www.piter.com/collection/biznes-literatura/product/ne-davayte-skidok-sovremennye-tehniki-prodazh
Коммерческое предложение: секретные фишки;Ходов А.;115 р.;https://www.piter.com/collection/biznes-literatura/product/kommercheskoe-predlozhenie-sekretnye-fishki
Продвижение бизнеса в ВКонтакте. Быстро и с минималь...;Румянцев Д.;215 р.;https://www.piter.com/collection/biznes-literatura/product/prodvizhenie-biznesa-v-vkontakte-bystro-i-s-minimalnymi-zatratami-2
Логика движения валютных пар;Половицкий С.;304 р.;https://www.piter.com/collection/biznes-literatura/product/logika-dvizheniya-valyutnyh-par
Фармбизнес: правдивая история о российских предприни...;Перминова В.;461 р.;https://www.piter.com/collection/biznes-literatura/product/farmbiznes-pravdivaya-istoriya-o-rossiyskih-predprinimatelyah
Копирайтинг массового поражения;Каплунов Д.;249 р.;https://www.piter.com/collection/biznes-literatura/product/kopirayting-massovogo-porazheniya-2
Бизнес с нуля. Советы практика;Лошкарев В.;188 р.;https://www.piter.com/collection/biznes-literatura/product/biznes-s-nulya-sovety-praktika
Розничный магазин: с чего начать, как преуспеть;Бочарова А.;204 р.;https://www.piter.com/collection/biznes-literatura/product/roznichnyy-magazin-s-chego-nachat-kak-preuspet-2
0+0=2 Почему вы не богатые, если вы такие умные?;Парабеллум;56 р.;https://www.piter.com/collection/biznes-literatura/product/002-pochemu-vy-ne-bogatye-esli-vy-takie-umnye
Безотказные продажи: 10 способов заключения сделок;Нежданов Д.;188 р.;https://www.piter.com/collection/biznes-literatura/product/bezotkaznye-prodazhi-10-sposobov-zaklyucheniya-sdelok
Ценообразование в строительстве и оценка недвижимости;Ардзинов В.;339 р.;https://www.piter.com/collection/biznes-literatura/product/tsenoobrazovanie-v-stroitelstve-i-otsenka-nedvizhimosti
Розничный магазин: как удвоить продажи;Подольский Д.;161 р.;https://www.piter.com/collection/biznes-literatura/product/roznichnyy-magazin-kak-udvoit-prodazhi-2
Переговоры без поражений. 5 шагов к убеждению;Нежданов Д.;193 р.;https://www.piter.com/collection/biznes-literatura/product/peregovory-bez-porazheniy-5-shagov-k-ubezhdeniyu
77 секретов копирайтинга. Тексты, которые продают;Парабеллум;56 р.;https://www.piter.com/collection/biznes-literatura/product/77-sekretov-kopiraytinga-teksty-kotorye-prodayut
Розничный магазин: как удвоить продажи;Подольский Д.;170 р.;https://www.piter.com/collection/biznes-literatura/product/roznichnyy-magazin-kak-udvoit-prodazhi
Личный бюджет. Деньги под контролем;Макаров С.;14 р.;https://www.piter.com/collection/biznes-literatura/product/lichnyy-byudzhet-dengi-pod-kontrolem
Фокусы мерчандайзинга. Эффективные «трюки» для торго...;Гузелевич Н.;33 р.;https://www.piter.com/collection/biznes-literatura/product/fokusy-merchandayzinga-effektivnye-tryuki-dlya-torgovtsev-i-postavschikov
Всё о личных финансах: способы экономии на все случа...;Кирсанов Р.;13 р.;https://www.piter.com/collection/biznes-literatura/product/vsyo-o-lichnyh-finansah-sposoby-ekonomii-na-vse-sluchai-zhizni
Интернет-маркетинг 3.0: нет русской рулетке!;Зуев М.;68 р.;https://www.piter.com/collection/biznes-literatura/product/internet-marketing-30-net-russkoy-ruletke
Бухгалтерская финансовая отчетность. Экспресс-курс;Соколова Н.;31 р.;https://www.piter.com/collection/biznes-literatura/product/buhgalterskaya-finansovaya-otchetnost-ekspress-kurs
Управление проектами развития фирмы: теория и практика;Фунтов В.;102 р.;https://www.piter.com/collection/biznes-literatura/product/upravlenie-proektami-razvitiya-firmy-teoriya-i-praktika
Дебиторка. Возврат, управление, факторинг;Хромов М.;17 р.;https://www.piter.com/collection/biznes-literatura/product/debitorka-vozvrat-upravlenie-faktoring
Отдел продаж «под ключ». Проект, организация, управл...;Сотникова Т.;43 р.;https://www.piter.com/collection/biznes-literatura/product/otdel-prodazh-pod-klyuch-proekt-organizatsiya-upravlenie
Развитие бизнеса: первые три года работы. Продолжени...;Лошкарев В.;37 р.;https://www.piter.com/collection/biznes-literatura/product/razvitie-biznesa-pervye-tri-goda-raboty-prodolzhenie-bestsellera-organizatsiya-biznesa-s-nulya
Секреты мотивации продавцов. 2-е изд., расширенное и...;Смирнова В.;12 р.;https://www.piter.com/collection/biznes-literatura/product/sekrety-motivatsii-prodavtsov-2-e-izd-rasshirennoe-i-dopolnennoe
Взятка и откат;Новак Б.;15 р.;https://www.piter.com/collection/biznes-literatura/product/vzyatka-i-otkat
Тайм-менеджмент для женщин. Как все успевать;Еремич Н.;15 р.;https://www.piter.com/collection/biznes-literatura/product/taym-menedzhment-dlya-zhenschin-kak-vse-uspevat
Бизнес-этикет, или Игра по правилам;Архангельская М.;46 р.;https://www.piter.com/collection/biznes-literatura/product/biznes-etiket-ili-igra-po-pravilam
Как правильно взять и вернуть кредит: на покупку нед...;Федоров Б.;30 р.;https://www.piter.com/collection/biznes-literatura/product/kak-pravilno-vzyat-i-vernut-kredit-na-pokupku-nedvizhimosti-avtomobilya-tehniki-2-e-izd-dopolnennoe
Книга директора по сбыту (+CD);Жалило Б.;47 р.;https://www.piter.com/collection/biznes-literatura/product/kniga-direktora-po-sbytu-cd
Бизнес-план на практике. Опыт успеха в России. 28 ре...;Рябых Д.;37 р.;https://www.piter.com/collection/biznes-literatura/product/biznes-plan-na-praktike-opyt-uspeha-v-rossii-28-realizovannyh-biznes-planov-cd
Перехват клиента. Борьба за продажи в условиях жестк...;Анучин А.;38 р.;https://www.piter.com/collection/biznes-literatura/product/perehvat-klienta-borba-za-prodazhi-v-usloviyah-zhestkoy-konkurentsii
Product Placement. Технологии скрытой рекламы;Березкина О.;44 р.;https://www.piter.com/collection/biznes-literatura/product/product-placement-tehnologii-skrytoy-reklamy
Прибыльная парикмахерская. Советы владельцам и управ...;Белешко Д.;53 р.;https://www.piter.com/collection/biznes-literatura/product/pribylnaya-parikmaherskaya-sovety-vladeltsam-i-upravlyayuschim
Рекламное агентство: с чего начать, как преуспеть;Голованов В.;90 р.;https://www.piter.com/collection/biznes-literatura/product/reklamnoe-agentstvo-s-chego-nachat-kak-preuspet
Малый бизнес: с чего начать, как преуспеть;Медведев А.;168 р.;https://www.piter.com/collection/biznes-literatura/product/malyy-biznes-s-chego-nachat-kak-preuspet
999 способов увеличения ваших продаж: в Интернете и ...;Севостьянов И.;248 р.;https://www.piter.com/collection/biznes-literatura/product/999-sposobov-uvelicheniya-vashih-prodazh-v-internete-i-ne-tolko-2
Эту речь невозможно забыть. Секреты ораторского маст...;Пожарская А.;147 р.;https://www.piter.com/collection/biznes-literatura/product/etu-rech-nevozmozhno-zabyt-sekrety-oratorskogo-masterstva
Аптечный бизнес. Российские предприниматели – огонь,...;Перминова В.;461 р.;https://www.piter.com/collection/biznes-literatura/product/aptechnyy-biznes-rossiyskie-predprinimateli-ogon-voda-i-mednye-truby
Управление карьерой менеджера;Молл Е.;95 р.;https://www.piter.com/collection/biznes-literatura/product/upravlenie-karieroy-menedzhera
Интернет-магазин без правил;Соловьев Д.;201 р.;https://www.piter.com/collection/biznes-literatura/product/internet-magazin-bez-pravil
Демография регионов Земли;Клупт М.;39 р.;https://www.piter.com/collection/biznes-literatura/product/demografiya-regionov-zemli
Бюджетная система Российской Федерации. Завтра экзамен;Федосов В.;21 р.;https://www.piter.com/collection/biznes-literatura/product/byudzhetnaya-sistema-rossiyskoy-federatsii-zavtra-ekzamen
Управление персоналом: Учебник для вузов;Потемкин В.;52 р.;https://www.piter.com/collection/biznes-literatura/product/upravlenie-personalom-uchebnik-dlya-vuzov
Макроэкономика. Краткий курс. 2-е изд.;Вечканов Г.;20 р.;https://www.piter.com/collection/biznes-literatura/product/makroekonomika-kratkiy-kurs-2-e-izd
Бухгалтерский финансовый учет. Завтра экзамен. 4-е и...;Каморджанова Н.;9 р.;https://www.piter.com/collection/biznes-literatura/product/buhgalterskiy-finansovyy-uchet-zavtra-ekzamen-4-e-izd-dopolnennoe
Инкотермс-2000 с комментариями;Корниенко О.;27 р.;https://www.piter.com/collection/biznes-literatura/product/inkoterms-2000-s-kommentariyami
Путешествуй и богатей. Как заработать миллион всего ...;Парабеллу;225 р.;https://www.piter.com/collection/biznes-literatura/product/puteshestvuy-i-bogatey-kak-zarabotat-million-vsego-za-2-chasa-v-nedelyu-traveliving
100 секретов маркетинга без затрат;Колотилов Е.;56 р.;https://www.piter.com/collection/biznes-literatura/product/100-sekretov-marketinga-bez-zatrat
Сталинские методы управления. Как стать вождем своей...;Молото;7 р.;https://www.piter.com/collection/biznes-literatura/product/stalinskie-metody-upravleniya-kak-stat-vozhdem-svoey-kompanii
Клонирование бизнеса. Франчайзинг и другие модели бы...;Ватутин С.;204 р.;https://www.piter.com/collection/biznes-literatura/product/klonirovanie-biznesa-franchayzing-i-drugie-modeli-bystrogo-rosta
Оценка стоимости бизнеса. Краткий курс;Акулич М.;21 р.;https://www.piter.com/collection/biznes-literatura/product/otsenka-stoimosti-biznesa-kratkiy-kurs
Бизнес и ЖЖизнь 3.0. Теперь только вверх!;Парабеллум;204 р.;https://www.piter.com/collection/biznes-literatura/product/biznes-i-zhzhizn-30-teper-tolko-vverh
Экспресс-курс машинописи на компьютере;Березина Н.;6 р.;https://www.piter.com/collection/biznes-literatura/product/ekspress-kurs-mashinopisi-na-kompyutere
Ждешь удачу? Смени галстук! Успешный стиль ведения б...;Каракоз Э.;200 р.;https://www.piter.com/collection/biznes-literatura/product/zhdesh-udachu-smeni-galstuk-uspeshnyy-stil-vedeniya-biznesa
Отжимать — это нормально. Как получать максимум от с...;Осадчук О.;182 р.;https://www.piter.com/collection/biznes-literatura/product/otzhimat-eto-normalno-kak-poluchat-maksimum-ot-sotrudnikov
Розничный магазин: с чего начать, как преуспеть;Бочарова А.;215 р.;https://www.piter.com/collection/biznes-literatura/product/roznichnyy-magazin-s-chego-nachat-kak-preuspet
Ресторан выездного обслуживания (кейтеринг): с чего ...;Погодин К.;97 р.;https://www.piter.com/collection/biznes-literatura/product/restoran-vyezdnogo-obsluzhivaniya-keytering-s-chego-nachat-kak-preuspet
55 способов привлечь миллион клиентов;Белый;181 р.;https://www.piter.com/collection/biznes-literatura/product/55-sposobov-privlech-million-klientov
111 способов повысить продажи без увеличения затрат;Сафин А.;193 р.;https://www.piter.com/collection/biznes-literatura/product/111-sposobov-povysit-prodazhi-bez-uvelicheniya-zatrat
Малый автобизнес: с чего начать, как преуспеть;Волгин В.;94 р.;https://www.piter.com/collection/biznes-literatura/product/malyy-avtobiznes-s-chego-nachat-kak-preuspet
Хватит платить за все! Снижение издержек в компании;Гагарский В.;99 р.;https://www.piter.com/collection/biznes-literatura/product/hvatit-platit-za-vse-snizhenie-izderzhek-v-kompanii
Финансы предприятий. Завтра экзамен. 3-е изд.;Добросердова И.;19 р.;https://www.piter.com/collection/biznes-literatura/product/finansy-predpriyatiy-zavtra-ekzamen-3-e-izd
Кадровое дело: от приема на работу до увольнения;Скудутис М.;164 р.;https://www.piter.com/collection/biznes-literatura/product/kadrovoe-delo-ot-priema-na-rabotu-do-uvolneniya
Дистрибьюция. Стратегия  и тактика управления компанией;Перминов С.;499 р.;https://www.piter.com/collection/biznes-literatura/product/distribyutsiya-strategiya-i-taktika-upravleniya-kompaniey
Интернет-маркетинг 3.0: нет русской рулетке! 2-е изд.;Зуев М.;93 р.;https://www.piter.com/collection/biznes-literatura/product/internet-marketing-30-net-russkoy-ruletke-2-e-izd
Создание брендов. Развитие и применение идей Эла Рай...;Гречин Е.;594 р.;https://www.piter.com/collection/biznes-literatura/product/sozdanie-brendov-razvitie-i-primenenie-idey-ela-raysa-na-rossiyskom-reklamnom-rynke
1С-Битрикс: Корпоративный портал. Повышение эффектив...;Басыров-Попов Р.;359 р.;https://www.piter.com/collection/biznes-literatura/product/1s-bitriks-korporativnyy-portal-povyshenie-effektivnosti-kompanii-2-e-izd-cd
Сетевой маркетинг на полную мощность. Возьми от жизн...;Нестеренко А.;113 р.;https://www.piter.com/collection/biznes-literatura/product/setevoy-marketing-na-polnuyu-moschnost-vozmi-ot-zhizni-vsyo
100% стартап. Как создать и раскрутить бизнес;Парабеллум;56 р.;https://www.piter.com/collection/biznes-literatura/product/100-startap-kak-sozdat-i-raskrutit-biznes
Интернет-магазин с нуля. Полное пошаговое руководство;Акила;203 р.;https://www.piter.com/collection/biznes-literatura/product/internet-magazin-s-nulya-polnoe-poshagovoe-rukovodstvo
Выжми из персонала всё! Мотивация продавцов в рознич...;Подольский Д.;158 р.;https://www.piter.com/collection/biznes-literatura/product/vyzhmi-iz-personala-vsyo-motivatsiya-prodavtsov-v-roznichnom-magazine
Увольнение. Как защитить свои права и найти новую ра...;Рогожин М.;23 р.;https://www.piter.com/collection/biznes-literatura/product/uvolnenie-kak-zaschitit-svoi-prava-i-nayti-novuyu-rabotu
Интернет-маркетинг на 100 %;Сухов С.;392 р.;https://www.piter.com/collection/biznes-literatura/product/internet-marketing-na-100
